,yFT,y_sign
1774,-0.037426123464010606,1
1775,-0.1589761916336786,0
1776,-0.28052625980334656,0
1777,0.00309056592587872,1
1778,-0.17923453632862327,0
1779,-0.4425930173629039,0
1780,0.20567401287532536,1
1781,0.06386560001071272,1
1782,-0.5236263961426826,0
1783,1.076782834757946,1
1784,-0.5033680514477379,0
1785,-0.8072432218719078,0
1786,-0.11845950224378926,0
1787,-0.24000957041345725,0
1788,-0.40207632797301457,0
1789,-0.6249181196174058,0
1790,-0.017167778769065944,1
1791,0.3677407704348827,1
1792,-0.24000957041345725,0
1793,-0.28052625980334656,0
1794,-0.3413012938881806,0
1795,-0.3210429491932359,0
1796,0.7931660090287207,1
1797,-0.11845950224378926,0
1798,-0.28052625980334656,0
1799,-0.3210429491932359,0
1800,-0.24000957041345725,0
1801,0.590582562079274,1
1802,-0.9895683241264097,0
1803,0.7931660090287207,1
1804,-0.5236263961426826,0
1805,-0.017167778769065944,1
1806,-0.4425930173629039,0
1807,-0.24000957041345725,0
1808,-0.30078460449829125,0
1809,-0.4223346726679592,0
1810,-0.4425930173629039,0
1811,-0.28052625980334656,0
1812,0.408257459824772,1
1813,-0.48310970675279324,0
1814,-0.037426123464010606,1
1815,0.469032493909606,1
1816,-0.1994928810235679,0
1817,-0.13871784693873393,0
1818,-0.3210429491932359,0
1819,-0.48310970675279324,0
1820,-0.5033680514477379,0
1821,-0.8882766006516865,0
1822,-0.6249181196174058,0
1823,-0.017167778769065944,1
1824,-0.0982011575488446,1
1825,0.48929083860455064,1
1826,-0.6654348090072951,0
1827,0.651357596164108,1
1828,-0.2602679151084019,0
1829,-0.30078460449829125,0
1830,-0.6451764643123505,0
1831,-0.21975122571851258,0
1832,-0.28052625980334656,0
1833,-0.36155963858312523,0
1834,0.894457732503444,1
1835,-0.46285136205784855,0
1836,1.9478916566405666,1
1837,3.183650683032191,1
1838,0.5500658726893847,1
1839,-0.5236263961426826,0
1840,-0.6451764643123505,0
1841,-0.5033680514477379,0
1842,-0.0982011575488446,1
1843,-0.7667265324820185,0
1844,-0.037426123464010606,1
1845,-0.17923453632862327,0
1846,-0.3818179832780699,0
1847,0.00309056592587872,1
1848,-0.48310970675279324,0
1849,1.684533175606286,1
1850,-0.17923453632862327,0
1851,-0.48310970675279324,0
1852,-0.0982011575488446,1
1853,-0.46285136205784855,0
1854,-0.46285136205784855,0
1855,-0.48310970675279324,0
1856,-0.3413012938881806,0
1857,-0.3210429491932359,0
1858,-0.4223346726679592,0
1859,-0.2602679151084019,0
1860,8.410303614327914,1
1861,-0.46285136205784855,0
1862,-0.36155963858312523,0
1863,-0.24000957041345725,0
1864,0.10438228940060204,1
1865,-0.36155963858312523,0
1866,0.3677407704348827,1
1867,-0.40207632797301457,0
1868,-0.5641430855325719,0
1869,0.023348910620823383,1
1870,0.1854156681803807,1
1871,0.44877414921466136,1
1872,1.927633311945622,1
1873,-0.28052625980334656,0
1874,-0.36155963858312523,0
1875,-0.17923453632862327,0
1876,-0.5033680514477379,0
1877,-0.21975122571851258,0
1878,-0.4223346726679592,0
1880,-0.5033680514477379,0
1881,-0.48310970675279324,0
1882,-0.057684468158955275,1
1883,-0.36155963858312523,0
1884,-0.1994928810235679,0
1885,0.712132630248942,1
1886,-0.3413012938881806,0
1887,-0.3818179832780699,0
1888,-0.46285136205784855,0
1889,-0.1589761916336786,0
1890,-0.21975122571851258,0
1891,-0.17923453632862327,0
1892,-0.21975122571851258,0
1893,-0.17923453632862327,0
1894,-0.40207632797301457,0
1895,-0.17923453632862327,0
1896,-0.5641430855325719,0
1897,-0.48310970675279324,0
1898,-0.24000957041345725,0
1899,-0.3210429491932359,0
1900,-0.3818179832780699,0
1901,-0.11845950224378926,0
1902,-0.5236263961426826,0
1903,0.12464063409554671,1
1904,1.5224664180467287,1
1905,-0.017167778769065944,1
1906,0.06386560001071272,1
1907,0.06386560001071272,1
1908,-0.13871784693873393,0
1909,-0.5033680514477379,0
1910,-0.3413012938881806,0
1911,0.16515732348543602,1
1912,0.16515732348543602,1
1913,-0.07794281285389994,1
1914,-0.17923453632862327,0
1915,0.10438228940060204,1
1916,0.2461907022652147,1
1917,2.879775512608021,1
1918,-0.3413012938881806,0
1919,-0.3818179832780699,0
1920,-0.48310970675279324,0
1921,-0.30078460449829125,0
1922,-0.30078460449829125,0
1923,-0.6654348090072951,0
1924,-0.5236263961426826,0
1925,2.0086666907254007,1
1926,-0.07794281285389994,1
1927,-0.4223346726679592,0
1928,-0.037426123464010606,1
1929,-0.4425930173629039,0
1930,-0.5641430855325719,0
1931,-0.28052625980334656,0
1932,0.06386560001071272,1
1933,-0.3818179832780699,0
1934,-0.2602679151084019,0
1935,0.8741993878084994,1
1936,-0.36155963858312523,0
1937,-0.2602679151084019,0
1938,-0.13871784693873393,0
1939,-0.4425930173629039,0
1940,0.5500658726893847,1
1941,-0.40207632797301457,0
1942,-0.6451764643123505,0
1943,-0.28052625980334656,0
1944,-0.3413012938881806,0
1945,0.10438228940060204,1
1946,-0.1589761916336786,0
1947,-0.5844014302275166,0
1948,-0.3818179832780699,0
1949,-0.4223346726679592,0
1950,-0.28052625980334656,0
1951,-0.4223346726679592,0
1952,-0.6451764643123505,0
1953,-0.3210429491932359,0
1954,-0.24000957041345725,0
1955,-0.0982011575488446,1
1956,-0.5236263961426826,0
1957,-0.28052625980334656,0
1958,-0.36155963858312523,0
1959,-0.0982011575488446,1
1960,-0.8275015665668525,0
1961,-0.36155963858312523,0
1962,-0.46285136205784855,0
1963,-0.17923453632862327,0
1964,-0.1994928810235679,0
1965,-0.11845950224378926,0
1966,-0.46285136205784855,0
1967,-0.36155963858312523,0
1968,-0.5844014302275166,0
1969,-0.13871784693873393,0
1970,2.0289250354203454,1
1971,7.296094656105957,1
1972,-0.24000957041345725,0
1973,-0.4223346726679592,0
1974,0.44877414921466136,1
1975,-0.3413012938881806,0
1976,-0.3413012938881806,0
1977,-0.5236263961426826,0
1978,1.6440164862163966,1
1979,-0.0982011575488446,1
1980,-0.0982011575488446,1
1981,-0.3818179832780699,0
1982,0.14489897879049138,1
1983,-0.24000957041345725,0
1984,-0.21975122571851258,0
1985,1.0362661453680566,1
1986,-0.4425930173629039,0
1987,-0.5236263961426826,0
1988,-0.11845950224378926,0
1989,-0.2602679151084019,0
1990,0.42851580451971666,1
1991,-0.28052625980334656,0
1992,0.06386560001071272,1
1993,-0.017167778769065944,1
1994,-0.3413012938881806,0
1995,-0.17923453632862327,0
1996,0.5703242173843294,1
1997,0.00309056592587872,1
1998,-0.40207632797301457,0
1999,-0.3818179832780699,0
2000,-0.46285136205784855,0
2001,0.9754911112832226,1
2002,-0.13871784693873393,0
2003,-0.07794281285389994,1
2004,-0.30078460449829125,0
2005,-0.36155963858312523,0
2006,-0.40207632797301457,0
2007,-0.3818179832780699,0
2008,0.712132630248942,1
2009,-0.7059514983971844,0
2010,0.8539410431135547,1
2011,-0.46285136205784855,0
2012,-0.5033680514477379,0
2013,-0.3210429491932359,0
2014,-0.40207632797301457,0
2015,-0.6856931537022398,0
2016,-0.908534945346631,0
2017,0.6310992514691633,1
2018,0.10438228940060204,1
2019,-0.0982011575488446,1
2020,1.1375578688427799,1
2021,-0.46285136205784855,0
2022,-0.6451764643123505,0
2023,-0.13871784693873393,0
2024,-0.40207632797301457,0
2025,0.347482425739938,1
2026,-0.1589761916336786,0
2027,1.623758141521452,1
2028,-0.30078460449829125,0
2029,-0.24000957041345725,0
2030,-0.1994928810235679,0
2031,-0.2602679151084019,0
2032,-0.037426123464010606,1
2033,-0.3818179832780699,0
2034,1.7858248990810093,1
2035,-0.07794281285389994,1
2036,-0.5641430855325719,0
2037,-0.2602679151084019,0
2038,-0.3210429491932359,0
2039,-0.1994928810235679,0
2040,-0.24000957041345725,0
2041,-0.30078460449829125,0
2042,0.408257459824772,1
2043,-0.36155963858312523,0
2044,1.198332902927614,1
2045,0.2461907022652147,1
2046,-0.1589761916336786,0
2047,-0.24000957041345725,0
2048,-0.48310970675279324,0
2049,0.06386560001071272,1
2050,-0.40207632797301457,0
2051,-0.3818179832780699,0
2052,0.6716159408590527,1
2053,-0.11845950224378926,0
2054,-0.1994928810235679,0
2055,2.2112501376748472,1
2056,-0.40207632797301457,0
2057,-0.13871784693873393,0
2058,-0.46285136205784855,0
2059,-0.017167778769065944,1
2060,0.023348910620823383,1
2061,0.1854156681803807,1
2062,-0.5844014302275166,0
2063,-0.0982011575488446,1
2064,-0.11845950224378926,0
2065,0.83368269841861,1
2066,2.0289250354203454,1
2067,-0.5236263961426826,0
2068,0.42851580451971666,1
2069,-0.8275015665668525,0
2070,-0.3818179832780699,0
2071,0.408257459824772,1
2072,0.26644904696015936,1
2073,1.259107937012448,1
2074,-0.30078460449829125,0
2075,2.1302167588950685,1
2076,-0.1994928810235679,0
2077,-0.5033680514477379,0
2078,0.1854156681803807,1
2079,-0.36155963858312523,0
2080,-0.4223346726679592,0
2081,0.14489897879049138,1
2082,-0.1994928810235679,0
2083,1.1780745582326693,1
2084,-0.40207632797301457,0
2085,-0.36155963858312523,0
2086,-0.3413012938881806,0
2087,0.023348910620823383,1
2088,-0.24000957041345725,0
2089,-0.3413012938881806,0
2090,-0.24000957041345725,0
2091,-0.36155963858312523,0
2092,0.00309056592587872,1
2093,-0.4223346726679592,0
2094,-0.3413012938881806,0
2095,-0.07794281285389994,1
2096,-0.48310970675279324,0
2097,1.502208073351784,1
2098,0.023348910620823383,1
2099,0.14489897879049138,1
2100,0.8134243537236654,1
2101,-0.30078460449829125,0
2102,0.16515732348543602,1
2103,2.0086666907254007,1
2104,1.4211746945720052,1
2105,0.42851580451971666,1
2106,-0.48310970675279324,0
2107,-0.5438847408376272,0
2108,0.10438228940060204,1
2109,0.3069657363500487,1
2110,-0.21975122571851258,0
2111,-0.0982011575488446,1
2112,-0.48310970675279324,0
2113,-0.1994928810235679,0
2114,-0.4425930173629039,0
2115,-0.5438847408376272,0
2116,-0.40207632797301457,0
2117,-0.5033680514477379,0
2118,-0.4425930173629039,0
2119,-0.1994928810235679,0
2120,-0.36155963858312523,0
2121,0.7931660090287207,1
2122,1.623758141521452,1
2123,-0.2602679151084019,0
2124,-0.17923453632862327,0
2125,-0.07794281285389994,1
2126,-0.48310970675279324,0
2127,0.26644904696015936,1
2128,-0.24000957041345725,0
2129,-0.21975122571851258,0
2130,-0.5033680514477379,0
2131,-0.5438847408376272,0
2132,0.9147160771983887,1
2133,-0.5033680514477379,0
2134,0.3069657363500487,1
2135,-0.48310970675279324,0
2136,-0.1994928810235679,0
2137,-0.46285136205784855,0
2138,-0.4223346726679592,0
2139,-0.5236263961426826,0
2140,0.04360725531576805,1
2141,-0.3413012938881806,0
2142,0.22593235757027003,1
2143,-0.4425930173629039,0
2144,-0.4425930173629039,0
2145,-0.36155963858312523,0
2146,-0.4425930173629039,0
2147,0.8134243537236654,1
2148,0.32722408104499334,1
2149,0.32722408104499334,1
2150,-0.11845950224378926,0
2151,0.12464063409554671,1
2152,-0.46285136205784855,0
2153,-0.4425930173629039,0
2154,-0.46285136205784855,0
2155,1.684533175606286,1
2156,0.00309056592587872,1
2157,-0.1589761916336786,0
2158,-0.30078460449829125,0
2159,-0.4223346726679592,0
2160,-0.3818179832780699,0
2161,-0.7667265324820185,0
2162,-0.1994928810235679,0
2163,-0.21975122571851258,0
2164,-0.24000957041345725,0
2165,-0.11845950224378926,0
2166,-0.5641430855325719,0
2167,-0.17923453632862327,0
2168,-0.11845950224378926,0
2169,0.1854156681803807,1
2170,0.10438228940060204,1
2171,-0.3413012938881806,0
2172,-0.5641430855325719,0
2173,-0.4425930173629039,0
2174,-0.3210429491932359,0
2175,0.1854156681803807,1
2176,-0.2602679151084019,0
2177,-0.30078460449829125,0
2178,-0.3818179832780699,0
2179,-0.0982011575488446,1
2180,-0.6654348090072951,0
2181,-0.5641430855325719,0
2182,0.5500658726893847,1
2183,-0.057684468158955275,1
2184,1.016007800673112,1
2185,-0.4425930173629039,0
2186,-0.48310970675279324,0
2187,-0.6451764643123505,0
2188,-0.28052625980334656,0
2189,0.1854156681803807,1
2190,-0.30078460449829125,0
2191,-0.6451764643123505,0
2192,-0.3210429491932359,0
2193,-0.3818179832780699,0
2194,-0.3818179832780699,0
2195,-0.0982011575488446,1
2196,-0.5844014302275166,0
2197,-0.30078460449829125,0
2198,-0.6654348090072951,0
2199,-0.5641430855325719,0
2200,-0.17923453632862327,0
2201,-0.36155963858312523,0
2202,1.927633311945622,1
2203,0.347482425739938,1
2204,0.3879991151298273,1
2205,-0.24000957041345725,0
2206,-0.17923453632862327,0
2207,-0.24000957041345725,0
2208,-0.1994928810235679,0
2209,-0.11845950224378926,0
2210,-0.3413012938881806,0
2211,-0.3210429491932359,0
2212,-0.48310970675279324,0
2213,-0.28052625980334656,0
2215,-0.1994928810235679,0
2216,-0.5236263961426826,0
2217,-0.17923453632862327,0
2218,-0.5641430855325719,0
2219,-0.11845950224378926,0
2220,-0.6249181196174058,0
2221,-0.40207632797301457,0
2222,-0.2602679151084019,0
2223,-0.24000957041345725,0
2224,-0.13871784693873393,0
2225,0.8741993878084994,1
2226,-0.21975122571851258,0
2227,5.432326944171048,1
2228,-0.48310970675279324,0
2229,-0.5438847408376272,0
2230,-0.5033680514477379,0
2231,0.06386560001071272,1
2232,-0.5033680514477379,0
2233,-0.36155963858312523,0
2234,-0.5236263961426826,0
2235,-0.40207632797301457,0
2236,-0.4223346726679592,0
2237,-0.46285136205784855,0
2238,-0.30078460449829125,0
2239,-0.6856931537022398,0
2240,-0.48310970675279324,0
2241,-0.1994928810235679,0
2242,-0.0982011575488446,1
2243,-0.21975122571851258,0
2244,-0.057684468158955275,1
2245,-0.1994928810235679,0
2246,-0.30078460449829125,0
2247,-0.7464681877870738,0
2248,-0.48310970675279324,0
2249,-0.24000957041345725,0
2250,-0.6046597749224611,0
2251,-0.4425930173629039,0
2252,-0.36155963858312523,0
2253,-0.017167778769065944,1
2254,-0.40207632797301457,0
2255,-0.17923453632862327,0
2256,-0.3413012938881806,0
2257,-0.48310970675279324,0
2258,-0.4223346726679592,0
2259,0.3069657363500487,1
2260,-0.017167778769065944,1
2261,-0.1589761916336786,0
2262,-0.24000957041345725,0
2263,-0.3413012938881806,0
2264,0.42851580451971666,1
2265,1.684533175606286,1
2266,-0.4223346726679592,0
2267,-0.5641430855325719,0
2268,-0.4425930173629039,0
2269,0.469032493909606,1
2270,0.04360725531576805,1
2271,-0.3413012938881806,0
2272,-0.11845950224378926,0
2273,-0.0982011575488446,1
2274,-0.037426123464010606,1
2275,-0.057684468158955275,1
2276,-0.11845950224378926,0
2277,-0.5641430855325719,0
2278,-0.3210429491932359,0
2279,-0.5236263961426826,0
2280,-0.24000957041345725,0
2281,0.12464063409554671,1
2282,-0.5438847408376272,0
2283,0.6310992514691633,1
2284,0.10438228940060204,1
2285,-0.0982011575488446,1
2286,0.04360725531576805,1
2287,-0.4425930173629039,0
2288,-0.21975122571851258,0
2289,-0.6249181196174058,0
2290,2.4340919293192385,1
2291,0.00309056592587872,1
2292,-0.3210429491932359,0
2293,-0.13871784693873393,0
2294,-0.6654348090072951,0
2295,1.806083243775954,1
2296,-0.4425930173629039,0
2297,0.8539410431135547,1
2298,-0.07794281285389994,1
2299,-0.21975122571851258,0
2300,-0.2602679151084019,0
2301,-0.017167778769065944,1
2302,-0.48310970675279324,0
2303,-0.48310970675279324,0
2304,-0.1589761916336786,0
2305,-0.40207632797301457,0
2306,-0.07794281285389994,1
2307,1.016007800673112,1
2308,-0.17923453632862327,0
2309,1.2185912476225587,1
2310,-0.037426123464010606,1
2311,-0.46285136205784855,0
2312,-0.21975122571851258,0
2313,-0.1994928810235679,0
2314,-0.30078460449829125,0
2315,0.469032493909606,1
2316,-0.8882766006516865,0
2317,0.42851580451971666,1
2318,0.2461907022652147,1
2319,-0.5033680514477379,0
2320,-0.07794281285389994,1
2321,-0.1994928810235679,0
2322,-0.5438847408376272,0
2323,-0.11845950224378926,0
2324,-0.28052625980334656,0
2325,0.04360725531576805,1
2326,-0.6249181196174058,0
2327,-0.7262098430921291,0
2328,1.5629831074366178,1
2329,-0.40207632797301457,0
2330,-0.13871784693873393,0
2331,0.04360725531576805,1
2332,-0.07794281285389994,1
2333,0.12464063409554671,1
2334,-0.21975122571851258,0
2335,-0.36155963858312523,0
2336,-0.30078460449829125,0
2337,-0.13871784693873393,0
2338,0.469032493909606,1
2339,0.26644904696015936,1
2340,-0.5641430855325719,0
2341,1.8668582778607878,1
2342,-0.30078460449829125,0
2343,-0.30078460449829125,0
2344,-0.30078460449829125,0
2345,1.0565244900630013,1
2346,-0.3818179832780699,0
2347,-0.6046597749224611,0
2348,-0.9490516347365204,0
2349,-0.48310970675279324,0
2350,-0.13871784693873393,0
2351,-0.6046597749224611,0
2352,-0.6046597749224611,0
2353,0.32722408104499334,1
2354,-0.11845950224378926,0
2355,-0.30078460449829125,0
2356,-0.11845950224378926,0
2357,-0.4425930173629039,0
2358,-0.037426123464010606,1
2359,-0.40207632797301457,0
2360,-0.40207632797301457,0
2361,-0.36155963858312523,0
2362,-0.057684468158955275,1
2363,-0.6249181196174058,0
2364,-0.017167778769065944,1
2365,-0.037426123464010606,1
2366,-0.0982011575488446,1
2367,0.44877414921466136,1
2368,-0.6451764643123505,0
2369,0.590582562079274,1
2370,-0.4425930173629039,0
2371,-0.037426123464010606,1
2372,2.231508482369792,1
2373,0.14489897879049138,1
2374,-0.40207632797301457,0
2375,0.04360725531576805,1
2376,-0.7464681877870738,0
2377,-0.037426123464010606,1
2378,-0.4223346726679592,0
2379,-0.30078460449829125,0
2380,-0.30078460449829125,0
2381,-0.13871784693873393,0
2382,-0.5236263961426826,0
2383,-0.6654348090072951,0
2384,-0.40207632797301457,0
2385,-0.2602679151084019,0
2386,-0.6654348090072951,0
2387,-0.5438847408376272,0
2388,0.8539410431135547,1
2389,-0.48310970675279324,0
2390,-0.3413012938881806,0
2391,-0.5236263961426826,0
2392,-0.0982011575488446,1
2393,-0.1994928810235679,0
2394,-0.037426123464010606,1
2395,-0.037426123464010606,1
2396,-0.48310970675279324,0
2397,0.286707391655104,1
2398,-0.1589761916336786,0
2399,-0.40207632797301457,0
2400,-0.4223346726679592,0
2401,-0.1994928810235679,0
2402,-0.28052625980334656,0
2403,-0.3818179832780699,0
2404,-0.48310970675279324,0
2405,0.48929083860455064,1
2406,0.408257459824772,1
2407,0.12464063409554671,1
2408,-0.48310970675279324,0
2409,3.5077841981513056,1
2410,-0.2602679151084019,0
2411,-0.24000957041345725,0
2412,-0.48310970675279324,0
2413,-0.1589761916336786,0
2414,-0.28052625980334656,0
2415,-0.30078460449829125,0
2416,0.023348910620823383,1
2417,-0.6654348090072951,0
2418,0.08412394470565737,1
2419,0.14489897879049138,1
2420,0.023348910620823383,1
2421,0.22593235757027003,1
2422,-0.3818179832780699,0
2423,-0.40207632797301457,0
2424,-0.46285136205784855,0
2425,0.06386560001071272,1
2426,-0.3818179832780699,0
2427,3.062100614862523,1
2428,-0.3413012938881806,0
2429,-0.4223346726679592,0
2430,-0.30078460449829125,0
2431,-0.1994928810235679,0
2432,-0.40207632797301457,0
2433,-0.17923453632862327,0
2434,-0.5844014302275166,0
2435,-0.1994928810235679,0
2436,-0.4223346726679592,0
2437,-0.5641430855325719,0
2438,-0.46285136205784855,0
2439,-0.24000957041345725,0
2440,-0.24000957041345725,0
2441,0.06386560001071272,1
2442,-0.0982011575488446,1
2443,-0.46285136205784855,0
2444,-0.6046597749224611,0
2445,0.023348910620823383,1
2446,-0.1994928810235679,0
2447,0.22593235757027003,1
2448,-0.3210429491932359,0
2449,-0.4223346726679592,0
2450,-0.0982011575488446,1
2451,-0.1994928810235679,0
2452,-0.6451764643123505,0
2453,-0.3818179832780699,0
2454,-0.4425930173629039,0
2455,-0.36155963858312523,0
2456,-0.1994928810235679,0
2457,-0.4223346726679592,0
2458,-0.017167778769065944,1
2459,-0.07794281285389994,1
2460,-0.5033680514477379,0
2461,-0.9895683241264097,0
2462,-0.057684468158955275,1
2463,-0.1589761916336786,0
2464,-0.17923453632862327,0
2465,-0.3210429491932359,0
2466,-0.3818179832780699,0
2467,-0.21975122571851258,0
2468,-0.28052625980334656,0
2469,-0.28052625980334656,0
2470,-0.5236263961426826,0
2471,4.885351637407543,1
2472,0.6716159408590527,1
2473,-0.2602679151084019,0
2474,-0.46285136205784855,0
2475,1.6642748309113413,1
2476,-0.11845950224378926,0
2477,-0.30078460449829125,0
2478,-0.2602679151084019,0
2479,-0.7262098430921291,0
2480,0.26644904696015936,1
2481,-0.46285136205784855,0
2482,1.4009163498770607,1
2483,-0.21975122571851258,0
2484,-0.3210429491932359,0
2485,-0.40207632797301457,0
2486,-0.4425930173629039,0
2487,-0.24000957041345725,0
2488,0.00309056592587872,1
2489,0.04360725531576805,1
2490,-0.3210429491932359,0
2491,-0.017167778769065944,1
2492,3.0215839254726338,1
2493,0.22593235757027003,1
2494,-0.8072432218719078,0
2495,-0.30078460449829125,0
2496,-0.5033680514477379,0
2497,-0.2602679151084019,0
2498,-0.7667265324820185,0
2499,0.32722408104499334,1
2500,-0.40207632797301457,0
2501,-0.017167778769065944,1
2502,0.590582562079274,1
2503,-0.46285136205784855,0
2504,-0.1589761916336786,0
2505,-0.8275015665668525,0
2506,-0.4223346726679592,0
2507,-0.6856931537022398,0
2508,0.32722408104499334,1
2509,-0.30078460449829125,0
2510,-0.36155963858312523,0
2511,0.894457732503444,1
2512,-0.36155963858312523,0
2513,-0.28052625980334656,0
2514,-0.46285136205784855,0
2515,-1.2934434945505797,0
2516,-0.1994928810235679,0
2517,0.6310992514691633,1
2518,-0.28052625980334656,0
2519,-0.9895683241264097,0
2520,0.08412394470565737,1
2521,0.04360725531576805,1
2522,-0.13871784693873393,0
2523,-0.6046597749224611,0
2524,-0.46285136205784855,0
2525,-0.46285136205784855,0
2526,-0.46285136205784855,0
2527,-0.36155963858312523,0
2528,-0.46285136205784855,0
2529,-0.07794281285389994,1
2530,-0.4425930173629039,0
2531,-0.5641430855325719,0
2532,-0.1994928810235679,0
2533,-0.3413012938881806,0
2534,-0.5033680514477379,0
2535,-0.40207632797301457,0
2536,1.319882971097282,1
2537,-0.3413012938881806,0
2538,-0.48310970675279324,0
2539,-0.11845950224378926,0
2540,0.08412394470565737,1
2541,-0.7667265324820185,0
2542,-0.6046597749224611,0
2543,0.1854156681803807,1
2544,-0.0982011575488446,1
2545,-0.28052625980334656,0
2546,-0.28052625980334656,0
2547,-0.1994928810235679,0
2548,-0.4223346726679592,0
2549,-0.3210429491932359,0
2550,-0.3818179832780699,0
2551,0.7323909749438867,1
2552,-0.4425930173629039,0
2553,-1.0706017029061885,0
2554,0.2461907022652147,1
2555,-0.4425930173629039,0
2556,-0.017167778769065944,1
2557,-0.4223346726679592,0
2558,-0.7464681877870738,0
2559,-0.4425930173629039,0
2560,0.7931660090287207,1
2561,-0.21975122571851258,0
2562,-0.07794281285389994,1
2563,-0.037426123464010606,1
2564,-0.28052625980334656,0
2565,-0.8072432218719078,0
2566,-0.5236263961426826,0
2567,-0.40207632797301457,0
2568,-0.8882766006516865,0
2569,-0.48310970675279324,0
2570,-0.28052625980334656,0
2571,0.10438228940060204,1
2572,-0.17923453632862327,0
2573,-0.3413012938881806,0
2574,-0.36155963858312523,0
2575,0.286707391655104,1
2576,-0.17923453632862327,0
2577,-0.21975122571851258,0
2578,0.06386560001071272,1
2579,-0.5438847408376272,0
2580,-0.40207632797301457,0
2581,-0.36155963858312523,0
2582,-0.057684468158955275,1
2583,0.347482425739938,1
2584,2.170733448284958,1
2585,-0.2602679151084019,0
2586,-0.3210429491932359,0
2587,0.06386560001071272,1
2588,0.06386560001071272,1
2589,0.2461907022652147,1
2590,0.16515732348543602,1
2591,-0.057684468158955275,1
2592,-0.17923453632862327,0
2593,0.7526493196388314,1
2594,0.6918742855539973,1
2595,0.5500658726893847,1
2596,0.9349744218933334,1
2597,-0.2602679151084019,0
2598,-0.037426123464010606,1
2599,-0.2602679151084019,0
2600,-0.3818179832780699,0
2601,0.5500658726893847,1
2602,-0.2602679151084019,0
2603,-0.46285136205784855,0
2604,-0.28052625980334656,0
2605,1.6642748309113413,1
2606,-0.5236263961426826,0
2607,-0.13871784693873393,0
2608,-0.11845950224378926,0
2609,-0.1589761916336786,0
2610,0.286707391655104,1
2611,-0.40207632797301457,0
2612,1.6034997968265072,1
2613,0.00309056592587872,1
2614,-0.40207632797301457,0
2615,0.08412394470565737,1
2616,-0.28052625980334656,0
2617,-0.6249181196174058,0
2618,-0.5033680514477379,0
2619,-0.13871784693873393,0
2620,0.22593235757027003,1
2621,-0.2602679151084019,0
2622,-0.6654348090072951,0
2623,-0.28052625980334656,0
2624,-0.5438847408376272,0
2625,0.023348910620823383,1
2626,0.347482425739938,1
2627,0.286707391655104,1
2628,-0.5033680514477379,0
2629,-0.3210429491932359,0
2630,-0.6451764643123505,0
2631,-0.30078460449829125,0
2632,-0.17923453632862327,0
2633,-0.30078460449829125,0
2634,-0.4425930173629039,0
2635,-0.3413012938881806,0
2636,0.5703242173843294,1
2637,-0.1994928810235679,0
2638,-0.6654348090072951,0
2639,-0.5844014302275166,0
2640,-0.6249181196174058,0
2641,0.023348910620823383,1
2642,-0.3210429491932359,0
2643,-0.13871784693873393,0
2644,0.12464063409554671,1
2645,0.00309056592587872,1
2646,-0.057684468158955275,1
2647,-0.057684468158955275,1
2648,-0.30078460449829125,0
2649,-0.4223346726679592,0
2650,-0.5236263961426826,0
2651,3.244425717117025,1
2652,-0.3818179832780699,0
2653,-0.5641430855325719,0
2654,0.7931660090287207,1
2655,-0.1589761916336786,0
2656,-0.5033680514477379,0
2657,-0.3210429491932359,0
2658,-0.11845950224378926,0
2659,-0.2602679151084019,0
2660,-0.3413012938881806,0
2661,-0.7059514983971844,0
2662,3.771142679185586,1
2663,18.98515954508903,1
2664,0.00309056592587872,1
2665,-0.5438847408376272,0
2666,0.14489897879049138,1
2667,0.14489897879049138,1
2668,0.16515732348543602,1
2669,0.7931660090287207,1
2670,-0.28052625980334656,0
2671,-0.24000957041345725,0
2672,0.83368269841861,1
2673,-0.7464681877870738,0
2674,5.776718803985108,1
2675,1.9478916566405666,1
2676,-0.3210429491932359,0
2677,0.32722408104499334,1
2678,-0.5844014302275166,0
2679,-0.46285136205784855,0
2680,0.14489897879049138,1
2681,1.5629831074366178,1
2682,-0.5236263961426826,0
2683,0.5703242173843294,1
2684,-0.3413012938881806,0
2685,0.6310992514691633,1
2686,-0.21975122571851258,0
2687,-0.8882766006516865,0
2688,0.1854156681803807,1
2689,-0.2602679151084019,0
2690,-0.40207632797301457,0
2691,-0.5033680514477379,0
2692,-0.3818179832780699,0
2693,-0.908534945346631,0
2694,-0.5641430855325719,0
2695,-0.36155963858312523,0
2696,-0.3210429491932359,0
2697,-0.9895683241264097,0
2698,-0.13871784693873393,0
2699,0.10438228940060204,1
2700,3.062100614862523,1
2701,-0.21975122571851258,0
2702,0.023348910620823383,1
2703,-0.3210429491932359,0
2704,-0.4425930173629039,0
2705,0.3069657363500487,1
2706,-0.36155963858312523,0
2707,-0.017167778769065944,1
2708,0.08412394470565737,1
2709,-0.4425930173629039,0
2710,0.10438228940060204,1
2711,0.286707391655104,1
2712,2.0491833801152897,1
2713,-0.3210429491932359,0
2714,-0.4223346726679592,0
2715,-0.46285136205784855,0
2716,-1.0706017029061885,0
2717,1.1375578688427799,1
2718,-0.1589761916336786,0
2719,0.16515732348543602,1
2720,-0.36155963858312523,0
2721,-0.5641430855325719,0
2722,-0.07794281285389994,1
2723,0.52980752799444,1
2724,-0.4425930173629039,0
2725,-0.1994928810235679,0
2726,-0.5236263961426826,0
2727,-0.4425930173629039,0
